filenames,rsid,round,samples,zi,zf
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x24_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x24_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x24_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x24_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x24_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x24_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x24_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x25_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x26_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x27_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y2.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y41.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y42.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y43.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x28_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y2.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y41.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y42.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y43.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x29_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x2_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x2_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y2.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y41.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y42.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y43.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x30_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y2.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y41.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y42.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x31_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y2.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y41.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y42.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x32_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y2.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y41.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y42.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x33_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y2.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y41.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y42.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x34_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y2.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y4.tif,1.03,Round1,Sample3,1,1
