filenames,rsid,round,samples,zi,zf
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_3\Sample_3_MMStack_Pos-0-0.ome.tif,6.03,Round6,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_3\Sample_3_MMStack_Pos-0-1.ome.tif,6.03,Round6,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_3\Sample_3_MMStack_Pos-0-2.ome.tif,6.03,Round6,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_3\Sample_3_MMStack_Pos-1-0.ome.tif,6.03,Round6,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_3\Sample_3_MMStack_Pos-1-1.ome.tif,6.03,Round6,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_3\Sample_3_MMStack_Pos-1-2.ome.tif,6.03,Round6,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_3\Sample_3_MMStack_Pos-2-0.ome.tif,6.03,Round6,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_3\Sample_3_MMStack_Pos-2-1.ome.tif,6.03,Round6,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_3\Sample_3_MMStack_Pos-2-2.ome.tif,6.03,Round6,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_4\Sample_4_MMStack_Pos-0-0.ome.tif,6.04,Round6,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_4\Sample_4_MMStack_Pos-0-1.ome.tif,6.04,Round6,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_4\Sample_4_MMStack_Pos-0-2.ome.tif,6.04,Round6,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_4\Sample_4_MMStack_Pos-1-0.ome.tif,6.04,Round6,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_4\Sample_4_MMStack_Pos-1-1.ome.tif,6.04,Round6,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_4\Sample_4_MMStack_Pos-1-2.ome.tif,6.04,Round6,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_4\Sample_4_MMStack_Pos-2-0.ome.tif,6.04,Round6,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_4\Sample_4_MMStack_Pos-2-1.ome.tif,6.04,Round6,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round6\Sample_4\Sample_4_MMStack_Pos-2-2.ome.tif,6.04,Round6,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-0-0.ome.tif,7.05,Round7,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-0-1.ome.tif,7.05,Round7,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-0-2.ome.tif,7.05,Round7,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-1-0.ome.tif,7.05,Round7,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-1-1.ome.tif,7.05,Round7,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-1-2.ome.tif,7.05,Round7,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-2-0.ome.tif,7.05,Round7,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-2-1.ome.tif,7.05,Round7,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-2-2.ome.tif,7.05,Round7,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-0-0.ome.tif,7.06,Round7,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-0-1.ome.tif,7.06,Round7,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-0-2.ome.tif,7.06,Round7,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-1-0.ome.tif,7.06,Round7,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-1-1.ome.tif,7.06,Round7,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-1-2.ome.tif,7.06,Round7,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-2-0.ome.tif,7.06,Round7,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-2-1.ome.tif,7.06,Round7,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-2-2.ome.tif,7.06,Round7,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_1\Sample_MMStack_Pos-0-0.ome.tif,7.01,Round7,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_1\Sample_MMStack_Pos-0-1.ome.tif,7.01,Round7,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_1\Sample_MMStack_Pos-0-2.ome.tif,7.01,Round7,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_1\Sample_MMStack_Pos-1-0.ome.tif,7.01,Round7,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_1\Sample_MMStack_Pos-1-1.ome.tif,7.01,Round7,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_1\Sample_MMStack_Pos-1-2.ome.tif,7.01,Round7,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_1\Sample_MMStack_Pos-2-0.ome.tif,7.01,Round7,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_1\Sample_MMStack_Pos-2-1.ome.tif,7.01,Round7,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_1\Sample_MMStack_Pos-2-2.ome.tif,7.01,Round7,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_2\Sample_2_MMStack_Pos-0-0.ome.tif,7.02,Round7,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_2\Sample_2_MMStack_Pos-0-1.ome.tif,7.02,Round7,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_2\Sample_2_MMStack_Pos-0-2.ome.tif,7.02,Round7,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_2\Sample_2_MMStack_Pos-1-0.ome.tif,7.02,Round7,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_2\Sample_2_MMStack_Pos-1-1.ome.tif,7.02,Round7,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_2\Sample_2_MMStack_Pos-1-2.ome.tif,7.02,Round7,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_2\Sample_2_MMStack_Pos-2-0.ome.tif,7.02,Round7,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_2\Sample_2_MMStack_Pos-2-1.ome.tif,7.02,Round7,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_2\Sample_2_MMStack_Pos-2-2.ome.tif,7.02,Round7,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_3\Sample_3_MMStack_Pos-0-0.ome.tif,7.03,Round7,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_3\Sample_3_MMStack_Pos-0-1.ome.tif,7.03,Round7,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_3\Sample_3_MMStack_Pos-0-2.ome.tif,7.03,Round7,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_3\Sample_3_MMStack_Pos-1-0.ome.tif,7.03,Round7,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_3\Sample_3_MMStack_Pos-1-1.ome.tif,7.03,Round7,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_3\Sample_3_MMStack_Pos-1-2.ome.tif,7.03,Round7,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_3\Sample_3_MMStack_Pos-2-0.ome.tif,7.03,Round7,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_3\Sample_3_MMStack_Pos-2-1.ome.tif,7.03,Round7,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_3\Sample_3_MMStack_Pos-2-2.ome.tif,7.03,Round7,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_4\Sample_4_MMStack_Pos-0-0.ome.tif,7.04,Round7,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_4\Sample_4_MMStack_Pos-0-1.ome.tif,7.04,Round7,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_4\Sample_4_MMStack_Pos-0-2.ome.tif,7.04,Round7,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_4\Sample_4_MMStack_Pos-1-0.ome.tif,7.04,Round7,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_4\Sample_4_MMStack_Pos-1-1.ome.tif,7.04,Round7,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_4\Sample_4_MMStack_Pos-1-2.ome.tif,7.04,Round7,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_4\Sample_4_MMStack_Pos-2-0.ome.tif,7.04,Round7,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_4\Sample_4_MMStack_Pos-2-1.ome.tif,7.04,Round7,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round7\Sample_4\Sample_4_MMStack_Pos-2-2.ome.tif,7.04,Round7,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-0-0.ome.tif,8.05,Round8,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-0-1.ome.tif,8.05,Round8,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-0-2.ome.tif,8.05,Round8,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-1-0.ome.tif,8.05,Round8,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-1-1.ome.tif,8.05,Round8,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-1-2.ome.tif,8.05,Round8,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-2-0.ome.tif,8.05,Round8,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-2-1.ome.tif,8.05,Round8,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_primary_5\Neg_no_primary_MMStack_Pos-2-2.ome.tif,8.05,Round8,Neg_no_primary_5,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-0-0.ome.tif,8.06,Round8,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-0-1.ome.tif,8.06,Round8,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-0-2.ome.tif,8.06,Round8,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-1-0.ome.tif,8.06,Round8,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-1-1.ome.tif,8.06,Round8,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-1-2.ome.tif,8.06,Round8,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-2-0.ome.tif,8.06,Round8,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-2-1.ome.tif,8.06,Round8,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Neg_no_secondary_6\Neg_no_secondary_MMStack_Pos-2-2.ome.tif,8.06,Round8,Neg_no_secondary_6,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_1\Sample_MMStack_Pos-0-0.ome.tif,8.01,Round8,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_1\Sample_MMStack_Pos-0-1.ome.tif,8.01,Round8,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_1\Sample_MMStack_Pos-0-2.ome.tif,8.01,Round8,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_1\Sample_MMStack_Pos-1-0.ome.tif,8.01,Round8,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_1\Sample_MMStack_Pos-1-1.ome.tif,8.01,Round8,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_1\Sample_MMStack_Pos-1-2.ome.tif,8.01,Round8,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_1\Sample_MMStack_Pos-2-0.ome.tif,8.01,Round8,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_1\Sample_MMStack_Pos-2-1.ome.tif,8.01,Round8,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_1\Sample_MMStack_Pos-2-2.ome.tif,8.01,Round8,Sample_1,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_2\Sample_2_MMStack_Pos-0-0.ome.tif,8.02,Round8,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_2\Sample_2_MMStack_Pos-0-1.ome.tif,8.02,Round8,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_2\Sample_2_MMStack_Pos-0-2.ome.tif,8.02,Round8,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_2\Sample_2_MMStack_Pos-1-0.ome.tif,8.02,Round8,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_2\Sample_2_MMStack_Pos-1-1.ome.tif,8.02,Round8,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_2\Sample_2_MMStack_Pos-1-2.ome.tif,8.02,Round8,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_2\Sample_2_MMStack_Pos-2-0.ome.tif,8.02,Round8,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_2\Sample_2_MMStack_Pos-2-1.ome.tif,8.02,Round8,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_2\Sample_2_MMStack_Pos-2-2.ome.tif,8.02,Round8,Sample_2,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_3\Sample_3_MMStack_Pos-0-0.ome.tif,8.03,Round8,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_3\Sample_3_MMStack_Pos-0-1.ome.tif,8.03,Round8,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_3\Sample_3_MMStack_Pos-0-2.ome.tif,8.03,Round8,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_3\Sample_3_MMStack_Pos-1-0.ome.tif,8.03,Round8,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_3\Sample_3_MMStack_Pos-1-1.ome.tif,8.03,Round8,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_3\Sample_3_MMStack_Pos-1-2.ome.tif,8.03,Round8,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_3\Sample_3_MMStack_Pos-2-0.ome.tif,8.03,Round8,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_3\Sample_3_MMStack_Pos-2-1.ome.tif,8.03,Round8,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_3\Sample_3_MMStack_Pos-2-2.ome.tif,8.03,Round8,Sample_3,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_4\Sample_4_MMStack_Pos-0-0.ome.tif,8.04,Round8,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_4\Sample_4_MMStack_Pos-0-1.ome.tif,8.04,Round8,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_4\Sample_4_MMStack_Pos-0-2.ome.tif,8.04,Round8,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_4\Sample_4_MMStack_Pos-1-0.ome.tif,8.04,Round8,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_4\Sample_4_MMStack_Pos-1-1.ome.tif,8.04,Round8,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_4\Sample_4_MMStack_Pos-1-2.ome.tif,8.04,Round8,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_4\Sample_4_MMStack_Pos-2-0.ome.tif,8.04,Round8,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_4\Sample_4_MMStack_Pos-2-1.ome.tif,8.04,Round8,Sample_4,5,37
D:\Jonathan\Mouse KO Oxford 3 (Sept 2022)\Round8\Sample_4\Sample_4_MMStack_Pos-2-2.ome.tif,8.04,Round8,Sample_4,5,37
